race,stage_number,classification_type,rank,rider_name,rider_slug,rider_url,bib,team_name,team_slug,team_url,time,gap,points,bonus,source_url
Tour de France,4,stage,80,M. LE BERRE,mathis-le-berre,https://www.letour.fr/en/rider/206/totalenergies/mathis-le-berre,206.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,81,C. HARPER,christopher-harper,https://www.letour.fr/en/rider/173/pinarello-q36-5-pro-cycling-team/christopher-harper,173.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,82,J. ALAPHILIPPE,julian-alaphilippe,https://www.letour.fr/en/rider/191/tudor-pro-cycling-team/julian-alaphilippe,191.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,83,Y. VOISARD,yannis-voisard,https://www.letour.fr/en/rider/198/tudor-pro-cycling-team/yannis-voisard,198.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,84,N. OLIVEIRA,nelson-oliveira,https://www.letour.fr/en/rider/146/movistar-team/nelson-oliveira,146.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,85,R. PLUIMERS,rick-pluimers,https://www.letour.fr/en/rider/195/tudor-pro-cycling-team/rick-pluimers,195.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,86,C. UIJTDEBROEKS,cian-uijtdebroeks,https://www.letour.fr/en/rider/141/movistar-team/cian-uijtdebroeks,141.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,87,J. CEPEDA,jefferson-cepeda,https://www.letour.fr/en/rider/143/movistar-team/jefferson-cepeda,143.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,88,T. ARENSMAN,thymen-arensman,https://www.letour.fr/en/rider/82/netcompany-ineos-cycling-team/thymen-arensman,82.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,89,M. KWIATKOWSKI,michal-kwiatkowski,https://www.letour.fr/en/rider/86/netcompany-ineos-cycling-team/michal-kwiatkowski,86.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,90,E. BERNAL,egan-bernal-gomez,https://www.letour.fr/en/rider/81/netcompany-ineos-cycling-team/egan-bernal-gomez,81.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,91,J. JEGAT,jordan-jegat,https://www.letour.fr/en/rider/201/totalenergies/jordan-jegat,201.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,92,I. VAN WILDER,ilan-van-wilder,https://www.letour.fr/en/rider/97/soudal-quick-step/ilan-van-wilder,97.0,SOUDAL QUICK-STEP,soudal-quick-step,https://www.letour.fr/en/team/SOQ/soudal-quick-step,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,93,T. FOSS,tobias-svendsen-foss,https://www.letour.fr/en/rider/83/netcompany-ineos-cycling-team/tobias-svendsen-foss,83.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,94,L. VERVAEKE,louis-vervaeke,https://www.letour.fr/en/rider/98/soudal-quick-step/louis-vervaeke,98.0,SOUDAL QUICK-STEP,soudal-quick-step,https://www.letour.fr/en/team/SOQ/soudal-quick-step,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,95,B. O'CONNOR,ben-alexander-o-connor,https://www.letour.fr/en/rider/111/team-jayco-alula/ben-alexander-o-connor,111.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,96,V. PARET PEINTRE,valentin-paret-peintre,https://www.letour.fr/en/rider/93/soudal-quick-step/valentin-paret-peintre,93.0,SOUDAL QUICK-STEP,soudal-quick-step,https://www.letour.fr/en/team/SOQ/soudal-quick-step,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,97,C. RUSSO,clement-russo,https://www.letour.fr/en/rider/188/groupama-fdj-united/clement-russo,188.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,98,A. GATE,aaron-murray-gate,https://www.letour.fr/en/rider/63/xds-astana-team/aaron-murray-gate,63.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,99,L. GERMANI,lorenzo-germani,https://www.letour.fr/en/rider/185/groupama-fdj-united/lorenzo-germani,185.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,100,G. MARTIN GUYONNET,guillaume-martin-guyonnet,https://www.letour.fr/en/rider/186/groupama-fdj-united/guillaume-martin-guyonnet,186.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,101,S. HIGUITA,sergio-andres-higuita-garcia,https://www.letour.fr/en/rider/61/xds-astana-team/sergio-andres-higuita-garcia,61.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,102,H. TEJADA,harold-tejada-canacue,https://www.letour.fr/en/rider/65/xds-astana-team/harold-tejada-canacue,65.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,103,J. OTRUBA,jakub-otruba,https://www.letour.fr/en/rider/227/caja-rural-seguros-rga/jakub-otruba,227.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,104,J. BIERMANS,jenthe-biermans,https://www.letour.fr/en/rider/164/cofidis/jenthe-biermans,164.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,105,H. PAGE,hugo-page,https://www.letour.fr/en/rider/167/cofidis/hugo-page,167.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,106,S. BERWICK,sebastian-berwick,https://www.letour.fr/en/rider/223/caja-rural-seguros-rga/sebastian-berwick,223.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,107,T. VAN ASBROECK,tom-van-asbroeck,https://www.letour.fr/en/rider/138/nsn-cycling-team/tom-van-asbroeck,138.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,108,J. PARRA,jose-felix-parra-cuerda,https://www.letour.fr/en/rider/228/caja-rural-seguros-rga/jose-felix-parra-cuerda,228.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,109,J. BERCKMOES,jenno-berckmoes,https://www.letour.fr/en/rider/153/lotto-intermarche/jenno-berckmoes,153.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,110,L. CRAPS,lars-craps,https://www.letour.fr/en/rider/154/lotto-intermarche/lars-craps,154.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,111,L. VAN EETVELT,lennert-van-eetvelt,https://www.letour.fr/en/rider/156/lotto-intermarche/lennert-van-eetvelt,156.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,112,T. GUERNALEC,thibault-guernalec,https://www.letour.fr/en/rider/205/totalenergies/thibault-guernalec,205.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,113,N. MÄRKL,niklas-maerkl,https://www.letour.fr/en/rider/216/team-picnic-postnl/niklas-maerkl,216.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,114,F. BIESTERBOS,frits-biesterbos,https://www.letour.fr/en/rider/212/team-picnic-postnl/frits-biesterbos,212.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,115,R. STANNARD,robert-stannard,https://www.letour.fr/en/rider/76/bahrain-victorious/robert-stannard,76.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,116,J. ROMO,javier-romo-oliver,https://www.letour.fr/en/rider/147/movistar-team/javier-romo-oliver,147.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,117,E. RUBIO,einer-augusto-rubio-reyes,https://www.letour.fr/en/rider/148/movistar-team/einer-augusto-rubio-reyes,148.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,118,M. HEßMANN,michel-hessmann,https://www.letour.fr/en/rider/145/movistar-team/michel-hessmann,145.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,119,W. BARGUIL,warren-barguil,https://www.letour.fr/en/rider/211/team-picnic-postnl/warren-barguil,211.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,120,Q. PACHER,quentin-pacher,https://www.letour.fr/en/rider/187/groupama-fdj-united/quentin-pacher,187.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,121,C. BRAZ AFONSO,clement-braz-afonso,https://www.letour.fr/en/rider/183/groupama-fdj-united/clement-braz-afonso,183.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,122,J. RICKAERT,jonas-rickaert,https://www.letour.fr/en/rider/107/alpecin-premier-tech/jonas-rickaert,107.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,123,S. DILLIER,silvan-dillier,https://www.letour.fr/en/rider/103/alpecin-premier-tech/silvan-dillier,103.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,124,T. MARSMAN,tim-marsman,https://www.letour.fr/en/rider/104/alpecin-premier-tech/tim-marsman,104.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,125,R. DHONDT,robbe-dhondt,https://www.letour.fr/en/rider/215/team-picnic-postnl/robbe-dhondt,215.0,TEAM PICNIC POSTNL,team-picnic-postnl,https://www.letour.fr/en/team/TPP/team-picnic-postnl,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,126,A. BALDERSTONE,abel-balderstone-roumens,https://www.letour.fr/en/rider/222/caja-rural-seguros-rga/abel-balderstone-roumens,222.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,127,F. ENGELHARDT,felix-engelhardt,https://www.letour.fr/en/rider/114/team-jayco-alula/felix-engelhardt,114.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,128,E. VERSTRYNGE,emiel-verstrynge,https://www.letour.fr/en/rider/108/alpecin-premier-tech/emiel-verstrynge,108.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,129,N. POLITT,nils-politt,https://www.letour.fr/en/rider/5/uae-team-emirates-xrg/nils-politt,5.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,130,M. HIRSCHI,marc-hirschi,https://www.letour.fr/en/rider/194/tudor-pro-cycling-team/marc-hirschi,194.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,131,M. SCHMID,mauro-schmid,https://www.letour.fr/en/rider/118/team-jayco-alula/mauro-schmid,118.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,132,N. BREUILLARD,nicolas-breuillard,https://www.letour.fr/en/rider/202/totalenergies/nicolas-breuillard,202.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,133,J. DELBOVE,joris-delbove,https://www.letour.fr/en/rider/203/totalenergies/joris-delbove,203.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,134,M. VAN DER POEL,mathieu-van-der-poel,https://www.letour.fr/en/rider/101/alpecin-premier-tech/mathieu-van-der-poel,101.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,135,K. NEILANDS,krists-neilands,https://www.letour.fr/en/rider/136/nsn-cycling-team/krists-neilands,136.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,136,A. TURGIS,anthony-turgis,https://www.letour.fr/en/rider/207/totalenergies/anthony-turgis,207.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,137,B. VEISTROFFER,baptiste-veistroffer,https://www.letour.fr/en/rider/157/lotto-intermarche/baptiste-veistroffer,157.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,138,G. BENNETT,george-bennett,https://www.letour.fr/en/rider/133/nsn-cycling-team/george-bennett,133.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,139,L. DURBRIDGE,luke-durbridge,https://www.letour.fr/en/rider/113/team-jayco-alula/luke-durbridge,113.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,140,M. VERCHER,matteo-vercher,https://www.letour.fr/en/rider/208/totalenergies/matteo-vercher,208.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,141,L. PLAPP,lucas-plapp,https://www.letour.fr/en/rider/117/team-jayco-alula/lucas-plapp,117.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,142,D. HOWSON,damien-craig-howson,https://www.letour.fr/en/rider/175/pinarello-q36-5-pro-cycling-team/damien-craig-howson,175.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,143,S. VELASCO,simone-velasco,https://www.letour.fr/en/rider/67/xds-astana-team/simone-velasco,67.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,144,M. STORER,michael-storer,https://www.letour.fr/en/rider/196/tudor-pro-cycling-team/michael-storer,196.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
Tour de France,4,stage,145,B. THOMAS,benjamin-thomas,https://www.letour.fr/en/rider/168/cofidis/benjamin-thomas,168.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,04h 23' 44'',+ 00h 12' 59'',-,-,https://www.letour.fr/en/ajax/ranking/4/ite/8c5bdabce57f619cb6626c1336ea1a93/subtab
